Measurement,Well,Group,Time,OCR,ECAR,PER,plate_id,Protocol,Project,Interval,LOCR,LECAR,Code,sample_id,is.out.p
1,A02,Oligomycin-DB2#9A_2,1,47.85886655505953,36.24867529749724,0,PBMC-DB2#9A_2+HF#31A 13-08-2018,Olig,DB2,Int1,3.8682563996895443,3.5904028371156356,9A_2,9A_2-DB2 | 13-08-2018,FALSE
2,H04,FCCP-HF#14B,2,17.071748418155583,17.694526465745927,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.8374249579322797,2.873255352532081,14B,14B-HF | 12-03-2018,FALSE
2,H06,Glycolysis-HF#14B,2,16.46839286072944,16.11165937116083,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.8014429596304824,2.7795431944394706,14B,14B-HF | 12-03-2018,FALSE
2,H07,Glycolysis-HF#17A,2,12.742547318388992,10.54512454730973,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.544946576655731,2.3556636248908345,17A,17A-HF | 12-03-2018,FALSE
2,H09,FCCP-HF#17A,2,9.640168658011381,7.982124087759428,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.2659386041137415,2.0772045524540173,17A,17A-HF | 12-03-2018,FALSE
2,H10,FCCP-HF#17A,2,11.812797945431962,7.880731564304228,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.46918351539548,2.064420737670271,17A,17A-HF | 12-03-2018,FALSE
3,A02,Oligomycin-HF#14B,3,14.624052621320903,13.41352223667707,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.682667612990393,2.5962633202754786,14B,14B-HF | 12-03-2018,FALSE
3,A03,FCCP-HF#14B,3,15.392374979443453,14.280517369537668,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.7338722555966815,2.6588961866149154,14B,14B-HF | 12-03-2018,FALSE
3,A04,FCCP-HF#14B,3,12.973434180257001,12.116412868717168,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.5629037420205867,2.494560968906391,14B,14B-HF | 12-03-2018,FALSE
3,A05,Glycolysis-HF#14B,3,13.818308595629112,13.729592181049368,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.6259944226895047,2.6195535165746775,14B,14B-HF | 12-03-2018,FALSE
3,A06,Glycolysis-HF#14B,3,15.259364379114482,16.168233104942665,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.7251933722440196,2.7830483976707328,14B,14B-HF | 12-03-2018,FALSE
3,A07,Glycolysis-HF#17A,3,12.327103186525761,6.841070666253968,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.5118003493079146,1.9229442495389817,17A,17A-HF | 12-03-2018,FALSE
3,A08,Glycolysis-HF#17A,3,12.28373421778302,8.019324432431368,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.5082759658891987,2.0818541829727413,17A,17A-HF | 12-03-2018,FALSE
3,A09,FCCP-HF#17A,3,12.45525893325076,7.756101238675068,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.522142938000314,2.0484797902445546,17A,17A-HF | 12-03-2018,FALSE
3,A10,FCCP-HF#17A,3,15.056781471651773,7.319171622518169,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.7118284858299786,1.9904971552467743,17A,17A-HF | 12-03-2018,FALSE
3,A11,Oligomycin-HF#17A,3,14.315704510449502,6.517541503941569,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.6613571521801087,1.8744972348822009,17A,17A-HF | 12-03-2018,FALSE
3,B01,Oligomycin-HF#14B,3,12.517274730220862,11.181087068269369,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.527109668672637,2.414223696297899,14B,14B-HF | 12-03-2018,FALSE
3,B03,FCCP-HF#14B,3,23.397913601144243,13.709948852605267,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,3.1526468560441945,2.618121762903899,14B,14B-HF | 12-03-2018,FALSE
3,B04,FCCP-HF#14B,3,10.115394463951663,11.317222365348167,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.3140584677784064,2.4263256685800396,14B,14B-HF | 12-03-2018,FALSE
3,B05,Glycolysis-HF#14B,3,10.403942421195062,12.289150444572167,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.342184813276114,2.5087167954418765,14B,14B-HF | 12-03-2018,FALSE
3,B06,Glycolysis-HF#14B,3,20.539267554525363,16.627827179433368,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,3.0223385443965047,2.811077627989818,14B,14B-HF | 12-03-2018,FALSE
3,B07,Glycolysis-HF#17A,3,9.680206123302492,7.492886857395769,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.2700831947913738,2.0139541514944845,17A,17A-HF | 12-03-2018,FALSE
3,B08,Glycolysis-HF#17A,3,10.312274737924632,10.70648648066617,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.3333349078270373,2.3708497709412684,17A,17A-HF | 12-03-2018,FALSE
3,B09,FCCP-HF#17A,3,6.078211542436023,6.104611127432168,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,1.8047104985016402,1.8090444081435948,17A,17A-HF | 12-03-2018,FALSE
3,B10,FCCP-HF#17A,3,9.968587940855642,7.878935707498169,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.299438943136301,2.0641928322477945,17A,17A-HF | 12-03-2018,FALSE
3,B11,Oligomycin-HF#17A,3,12.013222692284982,7.082903341777369,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.4860079341754253,1.9576839001694581,17A,17A-HF | 12-03-2018,FALSE
3,B12,Oligomycin-HF#17A,3,10.462131732987793,6.280033061813169,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.347762236437469,1.8373752450861807,17A,17A-HF | 12-03-2018,FALSE
3,C01,Oligomycin-HF#14B,3,14.411845148331642,11.62862840194917,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.6680504481939042,2.4534700233716973,14B,14B-HF | 12-03-2018,FALSE
3,C02,Oligomycin-HF#14B,3,15.600977220751853,13.118026662790667,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.747333554649429,2.5739873654042142,14B,14B-HF | 12-03-2018,FALSE
3,C03,FCCP-HF#14B,3,14.587636341508032,13.127419945056067,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.6801743440305583,2.574703168248557,14B,14B-HF | 12-03-2018,FALSE
3,C05,Glycolysis-HF#14B,3,21.34565718375633,15.637681510881668,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,3.060848308386999,2.7496834831361623,14B,14B-HF | 12-03-2018,FALSE
3,C06,Glycolysis-HF#14B,3,17.521673099570577,16.259815692294765,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.863438577499572,2.7886967690182,14B,14B-HF | 12-03-2018,FALSE
3,C08,Glycolysis-HF#17A,3,21.15065932593319,9.241105648645568,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,3.051671078809382,2.223661537439358,17A,17A-HF | 12-03-2018,FALSE
3,C09,FCCP-HF#17A,3,13.202295788000482,11.45187248596517,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.5803907378027855,2.4381532525218668,17A,17A-HF | 12-03-2018,FALSE
3,C10,FCCP-HF#17A,3,14.254621640374992,9.827736865953069,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.657081179772818,2.285208680384456,17A,17A-HF | 12-03-2018,FALSE
3,C11,Oligomycin-HF#17A,3,10.256162524006832,9.070863669791269,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.3278787467772912,2.2050674822828777,17A,17A-HF | 12-03-2018,FALSE
3,C12,Oligomycin-HF#17A,3,11.832021183175453,5.848290962807969,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.4708095157361263,1.766149475451905,17A,17A-HF | 12-03-2018,FALSE
3,D01,Oligomycin-HF#14B,3,14.840353766990283,14.633320888268768,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.697350076201072,2.6833011809526615,14B,14B-HF | 12-03-2018,FALSE
3,D02,Oligomycin-HF#14B,3,18.30224451800759,13.630580258131067,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.90702370358357,2.6123158169322127,14B,14B-HF | 12-03-2018,FALSE
3,D03,FCCP-HF#14B,3,17.003849237536155,14.96940808179067,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.8334397441631984,2.7060086573552544,14B,14B-HF | 12-03-2018,FALSE
3,D04,FCCP-HF#14B,3,18.404545674359728,11.58282726829617,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.912597681623277,2.4495235933203396,14B,14B-HF | 12-03-2018,FALSE
3,D09,FCCP-HF#17A,3,9.715336967699482,8.686801023380369,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.27370576752891,2.1618047499136237,17A,17A-HF | 12-03-2018,FALSE
3,D10,FCCP-HF#17A,3,12.612082708497603,8.554239281732569,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.5346552995821487,2.146426982494208,17A,17A-HF | 12-03-2018,FALSE
3,D11,Oligomycin-HF#17A,3,7.643381740135522,8.053589054862469,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.033840141387343,2.086117837395507,17A,17A-HF | 12-03-2018,FALSE
3,D12,Oligomycin-HF#17A,3,12.467969241617933,7.354211061283868,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.523162894915998,1.9952730826690144,17A,17A-HF | 12-03-2018,FALSE
3,E01,Oligomycin-HF#14B,3,16.439179164118592,13.366865081797668,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.7996674591916637,2.5927788895590056,14B,14B-HF | 12-03-2018,FALSE
3,E02,Oligomycin-HF#14B,3,18.85747991729191,19.551584031192867,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.936909647773156,2.973056307762504,14B,14B-HF | 12-03-2018,TRUE
3,E03,FCCP-HF#14B,3,11.627563863460262,19.48945966778347,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.45337847455085,2.969873789573516,14B,14B-HF | 12-03-2018,TRUE
3,E04,FCCP-HF#14B,3,13.255939519275552,14.49189766282697,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.5844457175969215,2.6735897113757536,14B,14B-HF | 12-03-2018,FALSE
3,E06,Glycolysis-HF#14B,3,15.697006680747212,21.120005944517565,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.7534700368996057,3.050220740301921,14B,14B-HF | 12-03-2018,TRUE
3,E07,Glycolysis-HF#17A,3,17.981709533076128,10.597726081800468,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.889355104227586,2.3606394575203282,17A,17A-HF | 12-03-2018,FALSE
3,E08,Glycolysis-HF#17A,3,30.527255995894023,6.523039057206768,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,3.4186199237652124,1.8753403804101323,17A,17A-HF | 12-03-2018,FALSE
3,E09,FCCP-HF#17A,3,10.738096673621012,9.143671085239168,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.373797854904628,2.213061955289907,17A,17A-HF | 12-03-2018,FALSE
3,E10,FCCP-HF#17A,3,14.627568780693473,9.760825658791468,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.6829080208188127,2.278376993034596,17A,17A-HF | 12-03-2018,FALSE
3,E11,Oligomycin-HF#17A,3,8.246659679049502,11.012061626921467,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.1098082309696204,2.3989911836070066,17A,17A-HF | 12-03-2018,FALSE
3,E12,Oligomycin-HF#17A,3,14.125873557938272,7.375133090910568,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.6480081199299823,1.9981139482882142,17A,17A-HF | 12-03-2018,FALSE
3,F01,Oligomycin-HF#14B,3,13.936833073557642,15.017439285419067,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.6345351968508672,2.70921214481202,14B,14B-HF | 12-03-2018,FALSE
3,F02,Oligomycin-HF#14B,3,17.45814761084208,16.553649358589766,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.859806451475149,2.8066065825661477,14B,14B-HF | 12-03-2018,FALSE
3,F03,FCCP-HF#14B,3,12.223128982139041,15.023452932140268,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.5033299751520355,2.709612508872979,14B,14B-HF | 12-03-2018,FALSE
3,F04,FCCP-HF#14B,3,14.803003152619503,13.98403753247357,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.6948300759029937,2.637916502867928,14B,14B-HF | 12-03-2018,FALSE
3,F05,Glycolysis-HF#14B,3,17.149595948660867,19.10802372630767,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.841974613489564,2.9501083372219243,14B,14B-HF | 12-03-2018,TRUE
3,F06,Glycolysis-HF#14B,3,20.550896005048763,17.32333796005787,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,3.022904541210656,2.852054607432706,14B,14B-HF | 12-03-2018,FALSE
3,F07,Glycolysis-HF#17A,3,16.181162372619713,1.4402902817552183,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.783847749137715,0.3648446778247085,17A,17A-HF | 12-03-2018,FALSE
3,F08,Glycolysis-HF#17A,3,19.758438423269862,8.437150443907969,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.9835806620344547,2.1326446264702823,17A,17A-HF | 12-03-2018,FALSE
3,F09,FCCP-HF#17A,3,7.999083231817343,9.487847273741268,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.079326939090378,2.2500117453447515,17A,17A-HF | 12-03-2018,FALSE
3,F10,FCCP-HF#17A,3,13.975091437579612,10.34708316624907,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.637276561959265,2.3367046603066677,17A,17A-HF | 12-03-2018,FALSE
3,F11,Oligomycin-HF#17A,3,12.397688647088412,7.940974135027268,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.517510055808105,2.0720359547647482,17A,17A-HF | 12-03-2018,FALSE
3,F12,Oligomycin-HF#17A,3,13.143128292480082,7.827756355082769,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.5758990587304833,2.0576759242516367,17A,17A-HF | 12-03-2018,FALSE
3,G01,Oligomycin-HF#14B,3,15.101478796847932,15.64787240258987,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.714792672591788,2.7503349590279957,14B,14B-HF | 12-03-2018,FALSE
3,G02,Oligomycin-HF#14B,3,17.37023402702188,18.189579430690472,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.854758053220507,2.900848871355123,14B,14B-HF | 12-03-2018,FALSE
3,G03,FCCP-HF#14B,3,12.750332294155012,19.562699713029765,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.5455573335514874,2.973624677221028,14B,14B-HF | 12-03-2018,TRUE
3,G04,FCCP-HF#14B,3,14.677796672091201,15.279947635485767,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.686335921464667,2.7265413567354977,14B,14B-HF | 12-03-2018,FALSE
3,G05,Glycolysis-HF#14B,3,12.325309380090602,16.026606326769368,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.511654821446617,2.7742502365831214,14B,14B-HF | 12-03-2018,FALSE
3,G06,Glycolysis-HF#14B,3,20.512648849988214,17.312260370955272,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,3.02104171294019,2.8514149424628994,14B,14B-HF | 12-03-2018,FALSE
3,G07,Glycolysis-HF#17A,3,12.358924119292382,10.527249950004167,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.5143784028761833,2.3539671286943653,17A,17A-HF | 12-03-2018,FALSE
3,G08,Glycolysis-HF#17A,3,11.930344127910352,9.99699241844767,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.479085081285614,2.3022842896020084,17A,17A-HF | 12-03-2018,FALSE
3,G09,FCCP-HF#17A,3,7.9863932639850415,11.269252119071469,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.077739251604012,2.4220779655189038,17A,17A-HF | 12-03-2018,FALSE
3,G10,FCCP-HF#17A,3,13.507569001889362,10.516735397261568,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.6032501951360927,2.352967835695053,17A,17A-HF | 12-03-2018,FALSE
3,G11,Oligomycin-HF#17A,3,17.524789777107593,8.503105323600868,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.863616437248569,2.1404314289670534,17A,17A-HF | 12-03-2018,FALSE
3,G12,Oligomycin-HF#17A,3,13.622790620391172,10.456917391663568,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.6117441710989877,2.3472637107730234,17A,17A-HF | 12-03-2018,FALSE
3,H02,Oligomycin-HF#14B,3,17.94760888235598,17.980144381202372,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int1,2.887456896164459,2.889268059111476,14B,14B-HF | 12-03-2018,FALSE
3,H03,FCCP-HF#14B,3,18.587272523523147,16.72289566037057,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.922477073568718,2.816778778090552,14B,14B-HF | 12-03-2018,FALSE
3,H04,FCCP-HF#14B,3,15.654728006039061,18.733694931731172,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.7507729803725045,2.9303237704508254,14B,14B-HF | 12-03-2018,TRUE
3,H06,Glycolysis-HF#14B,3,15.939358009623833,17.371803019497065,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.768791397119614,2.854848375643119,14B,14B-HF | 12-03-2018,FALSE
3,H07,Glycolysis-HF#17A,3,12.575573630375052,10.913638000950668,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int1,2.531756331675018,2.390013199893515,17A,17A-HF | 12-03-2018,FALSE
3,H09,FCCP-HF#17A,3,10.259163831394812,9.154143445244369,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.328171338506752,2.214206612334189,17A,17A-HF | 12-03-2018,FALSE
3,H10,FCCP-HF#17A,3,10.220246086530162,8.975826146927869,0,PBMC-HF#14B+HF#17A 12-03-2018,FCCP,HF,Int1,2.3243706634025116,2.194534979934997,17A,17A-HF | 12-03-2018,FALSE
4,A02,Oligomycin-HF#14B,4,4.69617891850992,20.487513784710586,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int2,1.5467491819937664,3.0198156169048938,14B,14B-HF | 12-03-2018,FALSE
4,A05,Glycolysis-HF#14B,4,3.6402568600444205,19.203445901951888,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int2,1.2920542451052595,2.9550897369901876,14B,14B-HF | 12-03-2018,FALSE
4,A06,Glycolysis-HF#14B,4,2.46350930281932,24.042069899504483,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int2,0.9015868792558913,3.1798052082692547,14B,14B-HF | 12-03-2018,FALSE
4,A07,Glycolysis-HF#17A,4,3.7270512978583206,10.276796247403686,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int2,1.3156173842495484,2.3298885623691064,17A,17A-HF | 12-03-2018,FALSE
4,A08,Glycolysis-HF#17A,4,2.15288083957652,11.430437366528986,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int2,0.7668068706250771,2.436279741862829,17A,17A-HF | 12-03-2018,FALSE
4,A11,Oligomycin-HF#17A,4,6.57265603779952,10.862864260739988,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int2,1.8829180183518044,2.3853500238143046,17A,17A-HF | 12-03-2018,FALSE
4,B01,Oligomycin-HF#14B,4,4.81260843973482,16.777083983215384,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int2,1.5712392322919506,2.8200139066299026,14B,14B-HF | 12-03-2018,TRUE
4,B05,Glycolysis-HF#14B,4,1.8446484730980206,18.50933421440859,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int2,0.6122887298532744,2.918275156970846,14B,14B-HF | 12-03-2018,FALSE
4,B06,Glycolysis-HF#14B,4,5.9101933212038205,24.94007833521799,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int2,1.7766785417466089,3.21647608119395,14B,14B-HF | 12-03-2018,FALSE
4,B07,Glycolysis-HF#17A,4,1.2679485299712194,11.631803856317186,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int2,0.23740026368582928,2.4537430582278414,17A,17A-HF | 12-03-2018,FALSE
4,B08,Glycolysis-HF#17A,4,1.3294520199432203,16.730583275284786,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int2,0.2847668422518424,2.817238378424755,17A,17A-HF | 12-03-2018,FALSE
4,B11,Oligomycin-HF#17A,4,9.377129582857151,10.849769513145388,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int2,2.238273701565332,2.384143836732757,17A,17A-HF | 12-03-2018,FALSE
4,B12,Oligomycin-HF#17A,4,8.56384991381018,9.507280701728087,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int2,2.1475498453298436,2.252057894735492,17A,17A-HF | 12-03-2018,FALSE
4,C01,Oligomycin-HF#14B,4,3.800870891930421,17.753621320011888,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int2,1.3352302225610904,2.8765895131414156,14B,14B-HF | 12-03-2018,FALSE
4,C02,Oligomycin-HF#14B,4,2.2831550502145195,19.68649192774369,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int2,0.8255582803595862,2.979932711604737,14B,14B-HF | 12-03-2018,FALSE
4,C05,Glycolysis-HF#14B,4,6.60287078706132,23.932316493113383,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int2,1.8875045221979,3.175229700123333,14B,14B-HF | 12-03-2018,FALSE
4,C06,Glycolysis-HF#14B,4,5.27765498645822,24.461174125596187,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int2,1.6634818677100194,3.197087130971086,14B,14B-HF | 12-03-2018,FALSE
4,C08,Glycolysis-HF#17A,4,1.4907777317753208,11.803766741426086,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int2,0.3992979514140904,2.468418695908323,17A,17A-HF | 12-03-2018,FALSE
4,C11,Oligomycin-HF#17A,4,2.1534869187730195,13.584325401329886,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int2,0.7670883510905232,2.6089165840325146,17A,17A-HF | 12-03-2018,FALSE
4,C12,Oligomycin-HF#17A,4,4.3355302770502195,9.541737067205986,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int2,1.4668439273305227,2.2556755514015365,17A,17A-HF | 12-03-2018,FALSE
4,D01,Oligomycin-HF#14B,4,4.53123294533332,21.39997953381969,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int2,1.5109940758252562,3.0633899656637826,14B,14B-HF | 12-03-2018,FALSE
4,D02,Oligomycin-HF#14B,4,6.13190127612082,19.919108311040688,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int2,1.8135048610953626,2.991679487652563,14B,14B-HF | 12-03-2018,FALSE
4,D12,Oligomycin-HF#17A,4,4.398907873366619,11.416485726530288,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int2,1.481356299516371,2.4350584271434617,17A,17A-HF | 12-03-2018,FALSE
4,E01,Oligomycin-HF#14B,4,6.521895704596821,18.926278276822686,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int2,1.875165085917097,2.9405513413924393,14B,14B-HF | 12-03-2018,FALSE
4,E02,Oligomycin-HF#14B,4,5.321387096615419,27.910489259928184,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int2,1.6717340018152633,3.329002577309603,14B,14B-HF | 12-03-2018,FALSE
4,E06,Glycolysis-HF#14B,4,4.088101741247019,30.203298654043984,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int2,1.4080807403722897,3.407951145371093,14B,14B-HF | 12-03-2018,FALSE
4,E07,Glycolysis-HF#17A,4,9.521377182188779,16.566784451796387,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int2,2.253539500335356,2.8073997541755804,17A,17A-HF | 12-03-2018,FALSE
4,E08,Glycolysis-HF#17A,4,15.37540981241332,11.863052390181588,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int2,2.732769467803265,2.4734287289367343,17A,17A-HF | 12-03-2018,FALSE
4,E11,Oligomycin-HF#17A,4,3.7052166968659197,15.717981974108087,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int2,1.3097417447208215,2.7548054056121822,17A,17A-HF | 12-03-2018,FALSE
4,E12,Oligomycin-HF#17A,4,6.173834147254521,11.156204293416186,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int2,1.8203200626246423,2.4119957820228306,17A,17A-HF | 12-03-2018,FALSE
4,F01,Oligomycin-HF#14B,4,4.73458379798452,21.89705533567419,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int2,1.5548938237217937,3.0863521682237023,14B,14B-HF | 12-03-2018,FALSE
4,F02,Oligomycin-HF#14B,4,7.322231962243221,24.354949324994188,0,PBMC-HF#14B+HF#17A 12-03-2018,Olig,HF,Int2,1.9909151943714938,3.1927350865745177,14B,14B-HF | 12-03-2018,FALSE
4,F05,Glycolysis-HF#14B,4,20.86214937134409,27.483030077960983,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int2,3.037936482200541,3.313568726121169,14B,14B-HF | 12-03-2018,FALSE
4,F06,Glycolysis-HF#14B,4,8.92313419257918,25.292867682191584,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int2,2.1886472517581055,3.2305224461946396,14B,14B-HF | 12-03-2018,FALSE
4,F07,Glycolysis-HF#17A,4,11.67046191573914,13.991438981047187,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int2,2.4570610269837885,2.638445641218278,17A,17A-HF | 12-03-2018,FALSE
4,F08,Glycolysis-HF#17A,4,10.39532266037744,12.643421818705287,0,PBMC-HF#14B+HF#17A 12-03-2018,Glyc,HF,Int2,2.3413559607875962,2.5371370655875873,17A,17A-HF | 12-03-2018,FALSE
