Measurement,Well,Group,Time,OCR,ECAR,PER,plate_id,Protocol,Project,Interval,LOCR,LECAR,Code,sample_id,is.out.p
1,A02,Oligomycin-DB2#10A_1x,1,48.86767071891063,26.32512740850135,0,PBMC-DB2#10A_1x+DB2#10A_1y 16-Oct-18 ,Olig,DB2,Int1,3.889116047345064,3.2705238978374385,10A_1x,10A_1x-DB2 | 16-Oct-18 ,FALSE
5,C07,Glycolysis-DB2#1A_4y,5,18.819341525665394,36.49761470052631,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.934885145535861,3.597246907782486,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,C08,Glycolysis-DB2#1A_4y,5,15.706685506572885,36.47486044759651,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.7540864501591935,3.59662326842748,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,C11,Oligomycin-DB2#1A_4y,5,7.972393903039862,42.34814388751681,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.0759848119477193,3.745924592215911,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,C12,Oligomycin-DB2#1A_4y,5,11.916725145315292,33.349408734278214,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.4779428877590517,3.50704004309737,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,D01,Oligomycin-DB2#1A_4x,5,11.269772350984642,37.391108716687015,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.422124128289964,3.621432941309137,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
5,D05,Glycolysis-DB2#1A_4x,5,8.407032357515803,37.78929889505261,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.1290685410235692,3.6320259645312536,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
5,D08,Glycolysis-DB2#1A_4y,5,13.655630133012822,43.99408742588231,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.614151900548077,3.7840552482044125,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,D11,Oligomycin-DB2#1A_4y,5,5.801138815956982,38.63531120607172,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,1.7580542458575006,3.6541666563827864,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,D12,Oligomycin-DB2#1A_4y,5,11.79331332294836,34.98597279162571,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.467532703308135,3.5549472037745717,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,E01,Oligomycin-DB2#1A_4x,5,11.546868480031453,34.83390758027171,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.4464142729361553,3.5505912681589105,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
5,E02,Oligomycin-DB2#1A_4x,5,10.22893772536258,42.282383016056215,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.325220735408883,3.7443705221397403,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
5,E05,Glycolysis-DB2#1A_4x,5,5.762944829141983,42.89761452377361,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,1.751448599120831,3.7588162188814853,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
5,E06,Glycolysis-DB2#1A_4x,5,12.736702576572412,44.44481274323262,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.5444877921983244,3.7942482564601616,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
5,E07,Glycolysis-DB2#1A_4y,5,11.480395826042791,32.85504483516131,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.440640869917464,3.492105304986286,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,E08,Glycolysis-DB2#1A_4y,5,10.43630077463457,45.51903038749252,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.3452901877325463,3.8181304887892007,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,E11,Oligomycin-DB2#1A_4y,5,8.920001068102863,43.46467595364321,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.1882960663343844,3.7719485611631516,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,E12,Oligomycin-DB2#1A_4y,5,13.296305647681352,33.94930093405712,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.5874862257912135,3.524868262748734,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,F01,Oligomycin-DB2#1A_4x,5,10.271558413257143,35.34062898514982,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.32937875665994,3.5650332648415364,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
5,F02,Oligomycin-DB2#1A_4x,5,13.320045068061741,40.31352332193522,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.5892700485946376,3.6966869789639807,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
5,F05,Glycolysis-DB2#1A_4x,5,8.799797325399352,40.36119359742372,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.1747286900143195,3.697868768819761,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
5,F07,Glycolysis-DB2#1A_4y,5,15.780249891044528,41.87889033338611,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.7587591512267218,3.7347818893138167,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,F08,Glycolysis-DB2#1A_4y,5,11.539018255695701,42.00755426444651,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.4457341842977427,3.7378494655490817,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,F11,Oligomycin-DB2#1A_4y,5,22.666511755902842,41.48965143017192,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,3.120888582186239,3.725444033012111,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,F12,Oligomycin-DB2#1A_4y,5,12.086576898416512,35.69710025761742,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.4920954895832907,3.575069460209819,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,G01,Oligomycin-DB2#1A_4x,5,11.622803243718753,36.65007329886642,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.452968965334407,3.6014154282997306,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
5,G02,Oligomycin-DB2#1A_4x,5,5.307719221595383,39.63985624858202,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,1.6691622178582284,3.679835083031953,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
5,G05,Glycolysis-DB2#1A_4x,5,13.542284180932842,43.21029384592782,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.605816951995598,3.766078750335619,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
5,G06,Glycolysis-DB2#1A_4x,5,13.591304313848322,41.54792819169502,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.609430199558263,3.726847657042492,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
5,G07,Glycolysis-DB2#1A_4y,5,12.194220364629562,40.485478303850314,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.5009620988845436,3.700943349415586,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,G08,Glycolysis-DB2#1A_4y,5,14.916500552419143,42.60141863184552,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.7024680198400755,3.7518875539378826,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,G11,Oligomycin-DB2#1A_4y,5,13.554156918089213,39.47678951039771,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.6066932839000567,3.6757128918665245,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,G12,Oligomycin-DB2#1A_4y,5,12.06921446058979,37.15936982322371,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.49065795101884,3.6152159553310046,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,H02,Oligomycin-DB2#1A_4x,5,12.897821039421641,45.68847577370711,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.5570583854277023,3.8218460948459683,1A_4x,1A_4x-DB2 | 07-12-2017,TRUE
5,H05,Glycolysis-DB2#1A_4x,5,11.253640272976112,40.13662875545661,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.420691656129869,3.6922893526825433,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
5,H06,Glycolysis-DB2#1A_4x,5,13.787727702350182,38.35499500694472,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.623778899572907,3.646884767231215,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
5,H07,Glycolysis-DB2#1A_4y,5,13.708967906694273,40.94444295144352,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.6180502104118717,3.7122160978291054,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,H08,Glycolysis-DB2#1A_4y,5,7.494877854565711,45.754382719329016,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.0142198344992446,3.8232875842770806,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
5,H11,Oligomycin-DB2#1A_4y,5,6.055526136342381,35.71211387763252,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,1.8009712661024886,3.575489955531554,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,A02,Oligomycin-DB2#1A_4x,6,12.924841208674566,40.68826512191459,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.559151134723246,3.705939724631662,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,A05,Glycolysis-DB2#1A_4x,6,10.927205014707198,36.97969704272869,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.3912555526261263,3.6103690334627023,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,A06,Glycolysis-DB2#1A_4x,6,10.673162986488748,31.791787278688084,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.3677324587314423,3.459207994754366,1A_4x,1A_4x-DB2 | 07-12-2017,TRUE
6,A07,Glycolysis-DB2#1A_4y,6,10.678953876824117,30.16433952516109,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.368274877126248,3.4066604162497716,1A_4y,1A_4y-DB2 | 07-12-2017,TRUE
6,A08,Glycolysis-DB2#1A_4y,6,41.76681435664692,17.369820586694686,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,3.732102109300612,2.85473425128169,1A_4y,1A_4y-DB2 | 07-12-2017,TRUE
6,A11,Oligomycin-DB2#1A_4y,6,13.617319303205457,37.127678195815484,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.6113424607333076,3.6143627344755282,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,B01,Oligomycin-DB2#1A_4x,6,10.357056447983076,36.53395990694818,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.337668069817155,3.598242236436366,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,B02,Oligomycin-DB2#1A_4x,6,17.369750118234688,39.75989558208169,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.8547301943253967,3.682858755579736,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,B05,Glycolysis-DB2#1A_4x,6,8.418939764013476,36.950984694684585,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.1304839015625574,3.609592296421655,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,B06,Glycolysis-DB2#1A_4x,6,11.938426197755527,37.95075601634759,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.47976229004365,3.636289425022594,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,B07,Glycolysis-DB2#1A_4y,6,11.923169146599456,30.541530075839688,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.4784834943038794,3.419087399250605,1A_4y,1A_4y-DB2 | 07-12-2017,TRUE
6,B08,Glycolysis-DB2#1A_4y,6,10.219660093978206,37.53665510484129,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.3243133253162265,3.625317925026603,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,B11,Oligomycin-DB2#1A_4y,6,9.549226033720807,36.35138608473358,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.2564601076189854,3.593232334882071,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,B12,Oligomycin-DB2#1A_4y,6,11.826880327321657,29.333797970519086,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.4703749346181127,3.3787403655887065,1A_4y,1A_4y-DB2 | 07-12-2017,TRUE
6,C01,Oligomycin-DB2#1A_4x,6,10.208789401667637,38.83347156582869,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.3232490552805625,3.6592825439663836,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,C02,Oligomycin-DB2#1A_4x,6,16.228128241917343,40.52823119281139,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.7867460478220556,3.7019987977636615,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,C05,Glycolysis-DB2#1A_4x,6,8.542539029555247,36.99044838382829,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.1450582738649144,3.610659727528891,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,C06,Glycolysis-DB2#1A_4x,6,11.308801730850057,37.193919145641885,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.425581336756553,3.6161452840906025,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,C07,Glycolysis-DB2#1A_4y,6,18.97013466270179,36.542973360900184,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.9428658826408514,3.598488920406113,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,C08,Glycolysis-DB2#1A_4y,6,15.166825240924611,36.07618108063229,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.719110492679716,3.5856328437118727,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,C11,Oligomycin-DB2#1A_4y,6,8.629879119205917,42.30969719614479,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.1552304979527315,3.7450163079147045,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,C12,Oligomycin-DB2#1A_4y,6,11.783149330686017,32.67095509235099,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.4666704880520696,3.4864864597234906,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,D01,Oligomycin-DB2#1A_4x,6,10.704304345158947,37.47428693858879,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.3706459358253653,3.6236550161515635,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,D05,Glycolysis-DB2#1A_4x,6,8.988074509021937,37.39214299465629,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.1958986441220487,3.6214606019937334,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,D08,Glycolysis-DB2#1A_4y,6,14.095063452543346,44.03996816707939,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.645824626332697,3.785097589035857,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,D11,Oligomycin-DB2#1A_4y,6,4.821645381733116,38.704256425551684,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,1.5731152353153575,3.6559495791441865,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,D12,Oligomycin-DB2#1A_4y,6,12.954228966709357,34.45788894767609,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.5614222959719224,3.5397379682736347,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,E01,Oligomycin-DB2#1A_4x,6,11.668878157276477,34.56117926093869,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.456925311195755,3.5427310654873505,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,E02,Oligomycin-DB2#1A_4x,6,9.906004995214857,41.44890867573549,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.293141138427463,3.7244615525431537,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,E05,Glycolysis-DB2#1A_4x,6,7.917530870847937,42.68710605030699,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.0690793984881575,3.75389690859869,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,E06,Glycolysis-DB2#1A_4x,6,13.355378772688317,43.881197778017686,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.5919192080233295,3.781485931707629,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,E07,Glycolysis-DB2#1A_4y,6,12.079175539140756,32.20831546228999,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.491482940106397,3.472224663381573,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,E08,Glycolysis-DB2#1A_4y,6,10.166026006873626,45.63402406881369,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.3190513772423342,3.8206535801548407,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,E11,Oligomycin-DB2#1A_4y,6,9.194809006477866,42.783889932555184,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.2186390863862715,3.756161628285221,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,E12,Oligomycin-DB2#1A_4y,6,13.069091290035256,33.46615174477369,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.570249998825429,3.5105345323588115,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,F01,Oligomycin-DB2#1A_4x,6,10.396022443542158,34.83419325227039,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.341423275640145,3.550599469100095,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,F02,Oligomycin-DB2#1A_4x,6,11.628543903255377,40.18864204351769,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.453462756908459,3.6935844194731917,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,F05,Glycolysis-DB2#1A_4x,6,9.879665863054537,39.367315841394685,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.2904786916589903,3.6729359248665063,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,F07,Glycolysis-DB2#1A_4y,6,15.195964879862778,41.456622389547285,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.7210299241791693,3.724647636963214,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,F08,Glycolysis-DB2#1A_4y,6,12.003655068195517,41.54888871550329,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.485211192426476,3.7268707752278587,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,F11,Oligomycin-DB2#1A_4y,6,23.554307932025438,41.39067106736789,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,3.1593087307832266,3.7230555189021692,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,F12,Oligomycin-DB2#1A_4y,6,13.426307774621717,34.900766022040884,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.5972160490301968,3.552508778023117,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,G01,Oligomycin-DB2#1A_4x,6,12.355711491121298,35.44861019482428,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.5141184250849,3.5680840475502142,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,G02,Oligomycin-DB2#1A_4x,6,7.3320262398157166,39.74134000886599,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,1.9922519087784356,3.68239195595292,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,G05,Glycolysis-DB2#1A_4x,6,13.545365512287287,42.44437308569309,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.6060444602070985,3.7481943500418162,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,G06,Glycolysis-DB2#1A_4x,6,14.791448128028474,40.280168560369184,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.6940491845751815,3.6958592525578218,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,G07,Glycolysis-DB2#1A_4y,6,11.728653946523796,39.60348416518099,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.462034903013722,3.6789170983592894,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,G08,Glycolysis-DB2#1A_4y,6,14.314254397047417,41.12428066861859,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.6612558517620393,3.7165987175919795,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,G11,Oligomycin-DB2#1A_4y,6,13.321318581268248,39.162333518510785,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.5893656528005065,3.6677154052258216,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,G12,Oligomycin-DB2#1A_4y,6,12.848311526313427,36.231631330501486,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.5532124039771866,3.5899325309565464,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,H02,Oligomycin-DB2#1A_4x,6,12.049481287302397,45.07663481317109,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,2.489021612313232,3.8083640371653766,1A_4x,1A_4x-DB2 | 07-12-2017,TRUE
6,H05,Glycolysis-DB2#1A_4x,6,11.289871048878277,39.21450489829299,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.423905956384941,3.669046701270458,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,H06,Glycolysis-DB2#1A_4x,6,15.211117986680224,37.348468820685284,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.7220266069677383,3.620291915308378,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
6,H07,Glycolysis-DB2#1A_4y,6,14.75926088931003,40.23869995884419,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,2.691870742668521,3.694829218083815,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,H08,Glycolysis-DB2#1A_4y,6,6.261222327216688,45.228561184923684,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int2,1.8343754259900344,3.8117287719053623,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
6,H11,Oligomycin-DB2#1A_4y,6,4.902191880412618,34.33236762280759,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Olig,DB2,Int2,1.5896824276308699,3.5360885716748998,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
8,A05,Glycolysis-DB2#1A_4x,14,11.13391670306367,10.333126762101884,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int5,2.4099960084205656,2.3353549248528847,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
8,A06,Glycolysis-DB2#1A_4x,14,10.020008268959351,8.206003411218283,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int5,2.3045839209018224,2.104866009717968,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
8,A07,Glycolysis-DB2#1A_4y,14,10.20493273621221,8.074401902573285,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int5,2.3228712049820954,2.088698798572784,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
8,A08,Glycolysis-DB2#1A_4y,14,41.49770958953796,11.156844588535986,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int5,3.7256382351000514,2.412053174011112,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
8,B05,Glycolysis-DB2#1A_4x,14,9.08544159226037,11.259874539235984,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int5,2.2066733074098885,2.421245480485703,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
8,B06,Glycolysis-DB2#1A_4x,14,11.49513044908425,9.681618418027686,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int5,2.441923506483441,2.270229079258479,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
8,B07,Glycolysis-DB2#1A_4y,14,12.8427884911302,8.450347156960785,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int5,2.552782446889747,2.1342075241891703,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
8,B08,Glycolysis-DB2#1A_4y,14,9.46177461481181,10.946082585588286,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int5,2.247259956888456,2.3929816375122197,1A_4y,1A_4y-DB2 | 07-12-2017,FALSE
8,C05,Glycolysis-DB2#1A_4x,14,8.87531864306764,10.324126664653082,0,PBMC-DB2#1A_4x+DB2#1A_4y 07-12-2017,Glyc,DB2,Int5,2.1832742381612076,2.334483550732391,1A_4x,1A_4x-DB2 | 07-12-2017,FALSE
